任务组分页ID	任务ID（注意：任务ID不能超过65500）	刷新规则(不配置为不刷新 1为每日刷新 2为每周刷新)	组ID，选取数量	权重	备注	分页名	任务名	任务介绍	任务或成就图标	标签{"颜色ID","表.key"})	排序	解锁条件	未解锁隐藏	前置任务id	领取奖励后是否在列表中显示	任务类型	检查值	扩展参数 不填为不限制	可执行次数	奖励列表	开始时间,格式	结束时间，格式同开始时间	隐藏倒计时	跳转界面	跳转参数	条件跳转	背景图	背景SPINE	地区限制目前可填：0国内外,1国内,2海外
99	20670				DLC27成功通关噬神斗场·生域塑界2难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_3							1	2	1	{2812}		{{5,29,12,2,20},{4,3,1,1,2000}}	[202504240400]	[202505010400]				SeasonBossLogic.CheckOpen(true)			
99	20671				DLC27成功通关噬神斗场·生域塑界2难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_4							1	2	1	{2814}		{{5,29,12,2,20},{4,3,1,1,2000}}	[202504240400]	[202505010400]				SeasonBossLogic.CheckOpen(true)			
99	20672				DLC27成功通关噬神斗场·冥域塑界1难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_5							1	2	1	{2822}		{{5,29,12,2,20},{4,3,1,1,2000}}	[202505010400]	[202505150400]				SeasonBossLogic.CheckOpen(true)			
99	20673				DLC27成功通关噬神斗场·冥域塑界1难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_6							1	2	1	{2824}		{{5,29,12,2,20},{4,3,1,1,2000}}	[202505010400]	[202505150400]				SeasonBossLogic.CheckOpen(true)			
99	20674				DLC27成功通关噬神斗场·冥域塑界2难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_7							1	2	1	{2832}		{{5,29,12,2,20},{4,3,1,1,2000}}	[202505080400]	[202505150400]				SeasonBossLogic.CheckOpen(true)			
99	20675				DLC27成功通关噬神斗场·冥域塑界2难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_8							1	2	1	{2834}		{{5,29,12,2,20},{4,3,1,1,2000}}	[202505080400]	[202505150400]				SeasonBossLogic.CheckOpen(true)			
																													
100	20676	2			在DLC27通关一次任意难度绝地防线（每周刷新）	ui.TxtDLC6.BtnEvent	achievement_dlc.Name259	achievement_dlc.Describe259		{"102271FF","achievement.icon2"}					1	192	1	{1}		{{4,3,2,1,30},{4,3,1,1,2000}}	[202504210400]	[202505050400]				Online.GoToUI({69,70})			
100	20677				在DLC27联机塔防累计收集5000个资源	ui.TxtDLC6.BtnEvent	achievement_dlc.Name200	achievement_dlc.Describe200							1	226	5000			{{4,3,2,1,30},{5,29,12,2,20}}	[202504210400]	[202505050400]				Online.GoToUI({69,70})			
100	20678				在DLC27联机塔防累计收集10000个资源	ui.TxtDLC6.BtnEvent	achievement_dlc.Name200	achievement_dlc.Describe200							1	226	10000			{{4,3,2,1,30},{5,29,12,2,20}}	[202504210400]	[202505050400]				Online.GoToUI({69,70})			
100	20679				在DLC27联机塔防累计消耗10000个科技购买货币	ui.TxtDLC6.BtnEvent	achievement_dlc.Name202	achievement_dlc.Describe202							1	229	10000			{{4,3,2,1,30},{5,29,12,2,20}}	[202504210400]	[202505050400]				Online.GoToUI({69,70})			
100	20680				DLC27绝地防线等级达到5级	ui.TxtDLC6.BtnEvent	achievement_dlc.Name203	achievement_dlc.Describe203							1	223	5	{5}		{{4,3,2,1,50},{4,3,1,1,5000}}	[202504210400]	[202505050400]				Online.GoToUI({69,70})			
100	20681				DLC27绝地防线等级达到10级	ui.TxtDLC6.BtnEvent	achievement_dlc.Name203	achievement_dlc.Describe203							1	223	10	{5}		{{4,3,2,1,50},{4,3,1,1,5000}}	[202504210400]	[202505050400]				Online.GoToUI({69,70})			
100	20682				DLC27绝地防线等级达到15级	ui.TxtDLC6.BtnEvent	achievement_dlc.Name203	achievement_dlc.Describe203							1	223	15	{5}		{{4,3,2,1,50},{4,3,1,1,5000}}	[202504210400]	[202505050400]				Online.GoToUI({69,70})			
																													
101	20683	1			活动期间，登录游戏1次（每日刷新）	ui.TxtDLC28.BtnStory	achievement_dlc.Name262	achievement_dlc.Describe262		{"7F5920FF","achievement.icon1"}					1	11	1			{{5,29,13,1,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]							
101	20684				累计消耗3200 无限代币名称（核对完成额度是否合理）	ui.TxtDLC28.BtnStory	achievement_dlc.Name263	achievement_dlc.Describe263							1	5	3200	{5,29,13,1}		{{11,1,43,1,1}}	[202505291000]	[202507100400]		Dlc28Shop					
101	20685				累计获得400 有限代币名称（核对完成额度是否合理）	ui.TxtDLC28.BtnStory	achievement_dlc.Name264	achievement_dlc.Describe264							1	3	400	{5,29,13,2}		{{4,3,2,1,50},{4,3,1,1,5000}}	[202505291000]	[202507100400]							
101	20686				累计获得500 有限代币名称（核对完成额度是否合理）	ui.TxtDLC28.BtnStory	achievement_dlc.Name264	achievement_dlc.Describe264							1	3	500	{5,29,13,2}		{{9,2,78,1,1}}	[202505291000]	[202507100400]							
101	20687				通关1次队员试用——天鹅座（和卡池时间一致持续到版本结束）	ui.TxtDLC28.BtnStory	achievement_dlc.Name265	achievement_dlc.Describe265_1							1	2	1	{5090}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]				Activity.OpenActicity(290,91)			
101	20688				通关1次队员试用——琼弦	ui.TxtDLC25.BtnStory	achievement_dlc.Name218	achievement_dlc.Describe218_1							1	2	1	{5071}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202506191000]	[202507100400]				Activity.OpenActicity(293,72)			
101	20689				通关1次队员试用——夜天光	ui.TxtDLC25.BtnStory	achievement_dlc.Name218	achievement_dlc.Describe218_2							1	2	1	{5072}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202506191000]	[202507100400]				Activity.OpenActicity(294,73)			
101	20690				通关1次时装试用——天鹅座-云端之邀	ui.TxtDLC28.BtnStory	achievement_dlc.Name266	achievement_dlc.Describe266_1							1	2	1	{5091}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]				Activity.OpenActicity(295,92)			
101	20691				通关1次时装试用——琼弦-慵倚花阴	ui.TxtDLC28.BtnStory	achievement_dlc.Name266	achievement_dlc.Describe266_2							1	2	1	{5093}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]				Activity.OpenActicity(297,94)			
101	20692				通关1次时装试用——小金鱼-不灭恒忆	ui.TxtDLC28.BtnStory	achievement_dlc.Name266	achievement_dlc.Describe266_3							1	2	1	{5095}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]				Activity.OpenActicity(299,96)			
101	20693				通关1次时装试用——驰掣-泳池护卫	ui.TxtDLC28.BtnStory	achievement_dlc.Name266	achievement_dlc.Describe266_4							1	2	1	{5092}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]				Activity.OpenActicity(296,93)			
101	20694				通关1次时装试用——无限之视-引风飒意	ui.TxtDLC28.BtnStory	achievement_dlc.Name266	achievement_dlc.Describe266_5							1	2	1	{5094}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507090400]				Activity.OpenActicity(298,95)			
101	20695				完成DLC2.8主线关卡 1	ui.TxtDLC28.BtnStory	achievement_dlc.Name267	achievement_dlc.Describe267_1							1	2	1	{11511}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1			DLC_Logic.GotoDlcMainStory(11511,22,"dlc28story")			
101	20696				完成DLC2.8主线关卡 2	ui.TxtDLC28.BtnStory	achievement_dlc.Name267	achievement_dlc.Describe267_2							1	2	1	{11512}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1			DLC_Logic.GotoDlcMainStory(11512,22,"dlc28story")			
101	20697				完成DLC2.8主线关卡 3	ui.TxtDLC28.BtnStory	achievement_dlc.Name267	achievement_dlc.Describe267_3							1	2	1	{11513}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1			DLC_Logic.GotoDlcMainStory(11513,22,"dlc28story")			
101	20698				完成DLC2.8主线关卡 4	ui.TxtDLC28.BtnStory	achievement_dlc.Name267	achievement_dlc.Describe267_4							1	2	1	{11514}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1			DLC_Logic.GotoDlcMainStory(11514,22,"dlc28story")			
101	20699				完成DLC2.8主线关卡 5	ui.TxtDLC28.BtnStory	achievement_dlc.Name267	achievement_dlc.Describe267_5							1	2	1	{11515}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1			DLC_Logic.GotoDlcMainStory(11515,22,"dlc28story")			
101	20700				完成DLC2.8主线关卡 6	ui.TxtDLC28.BtnStory	achievement_dlc.Name267	achievement_dlc.Describe267_6							1	2	1	{11516}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1			DLC_Logic.GotoDlcMainStory(11516,22,"dlc28story")			
101	20701				完成DLC2.8主线关卡 7	ui.TxtDLC28.BtnStory	achievement_dlc.Name267	achievement_dlc.Describe267_7							1	2	1	{11517}		{{5,29,13,2,10},{4,3,1,1,5000}}	[202505291000]	[202507100400]	1			DLC_Logic.GotoDlcMainStory(11517,22,"dlc28story")			
101	20702				完成DLC2.8主线关卡 8	ui.TxtDLC28.BtnStory	achievement_dlc.Name267	achievement_dlc.Describe267_8							1	2	1	{11518}		{{5,29,13,2,10},{4,3,1,1,5000}}	[202505291000]	[202507100400]	1			DLC_Logic.GotoDlcMainStory(11518,22,"dlc28story")			
101	20703				DLC2.8-复刷-01失控滨道	ui.TxtDLC28.BtnStory	achievement_dlc.Name268	achievement_dlc.Describe268_1							1	2	1	{8700}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1	Dlc28Refresh	{22}				
101	20704				DLC2.8-复刷-02	ui.TxtDLC28.BtnStory	achievement_dlc.Name268	achievement_dlc.Describe268_2							1	2	1	{8701}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1	Dlc28Refresh	{22}				
101	20705				DLC2.8-复刷-03	ui.TxtDLC28.BtnStory	achievement_dlc.Name268	achievement_dlc.Describe268_3							1	2	1	{8702}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1	Dlc28Refresh	{22}				
101	20706				DLC2.8-复刷-04	ui.TxtDLC28.BtnStory	achievement_dlc.Name268	achievement_dlc.Describe268_4							1	2	1	{8703}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1	Dlc28Refresh	{22}				
101	20707				DLC2.8-复刷-05	ui.TxtDLC28.BtnStory	achievement_dlc.Name268	achievement_dlc.Describe268_5							1	2	1	{8704}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202505291000]	[202507100400]	1	Dlc28Refresh	{22}				
101	20708				DLC2.8-复刷-06	ui.TxtDLC28.BtnStory	achievement_dlc.Name268	achievement_dlc.Describe268_6							1	2	1	{8705}		{{5,29,13,2,20},{4,3,1,1,5000}}	[202505291000]	[202507100400]	1	Dlc28Refresh	{22}				
																													
102	20709				完成DLC7主线关卡 12-1	ui.TxtDLC7.BtnStory	achievement_dlc.Name103	achievement_dlc.Describe272_1_1							1	2	1	{5409}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202506190400]	[202507100400]	1			DLC_Logic.GotoDlcStory(5409,23,"dlc7story")			
102	20710				完成DLC7主线关卡 12-2	ui.TxtDLC7.BtnStory	achievement_dlc.Name103	achievement_dlc.Describe272_2_1							1	2	1	{5410}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202506190400]	[202507100400]	1			DLC_Logic.GotoDlcStory(5410,23,"dlc7story")			
102	20711				完成DLC7主线关卡 12-3	ui.TxtDLC7.BtnStory	achievement_dlc.Name103	achievement_dlc.Describe272_3_1							1	2	1	{5411}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202506190400]	[202507100400]	1			DLC_Logic.GotoDlcStory(5411,23,"dlc7story")			
102	20712				完成DLC7主线关卡 12-4	ui.TxtDLC7.BtnStory	achievement_dlc.Name103	achievement_dlc.Describe272_4_1							1	2	1	{5412}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202506190400]	[202507100400]	1			DLC_Logic.GotoDlcStory(5412,23,"dlc7story")			
102	20713				完成DLC7主线关卡 12-5	ui.TxtDLC7.BtnStory	achievement_dlc.Name103	achievement_dlc.Describe272_5_1							1	2	1	{5413}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202506190400]	[202507100400]	1			DLC_Logic.GotoDlcStory(5413,23,"dlc7story")			
102	20714				完成DLC7主线关卡 12-6	ui.TxtDLC7.BtnStory	achievement_dlc.Name103	achievement_dlc.Describe272_6_1							1	2	1	{5414}		{{5,29,13,2,10},{4,3,1,1,2000}}	[202506190400]	[202507100400]	1			DLC_Logic.GotoDlcStory(5414,23,"dlc7story")			
102	20715				完成DLC7主线关卡 12-7	ui.TxtDLC7.BtnStory	achievement_dlc.Name103	achievement_dlc.Describe272_7_1							1	2	1	{5415}		{{5,29,13,2,10},{4,3,1,1,5000}}	[202506190400]	[202507100400]	1			DLC_Logic.GotoDlcStory(5415,23,"dlc7story")			
102	20716				完成DLC7主线关卡 12-8	ui.TxtDLC7.BtnStory	achievement_dlc.Name103	achievement_dlc.Describe272_8_1							1	2	1	{5416}		{{5,29,13,2,10},{4,3,1,1,5000}}	[202506190400]	[202507100400]	1			DLC_Logic.GotoDlcStory(5416,23,"dlc7story")			
102	20717				DLC7-完成复刻DLC7复刷本任意关卡1次	ui.TxtDLC7.BtnStory	achievement_dlc.Name104	achievement_dlc.Describe273							1	2	1	{5400,5430,5456,5457,5458,5459}		{{5,29,13,2,10},{4,3,1,1,5000}}	[202506190400]	[202507100400]	1	Dlc7Refresh	{24}				
																													
103	20718				完成任意关卡2次	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_1							1	52	2	{78,79}		{{4,3,2,1,30},{4,3,1,1,5000},{5,29,13,2,10}}	[202506050400]	[202506230400]				Online.GoToUI({78,79})			
103	20719				完成任意关卡4次	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_1							1	52	4	{78,79}		{{4,3,2,1,40},{4,3,1,1,8000},{5,29,13,2,20}}	[202506050400]	[202506230400]				Online.GoToUI({78,79})			
103	20720				完成任意关卡6次	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_1							1	52	6	{78,79}		{{11,1,45,1,1}}	[202506050400]	[202506230400]				Online.GoToUI({78,79})			
103	20721				累计消除200只祖玛	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_2							1	306	200			{{4,3,2,1,30},{4,3,1,1,5000},{5,29,13,2,20}}	[202506050400]	[202506230400]				Online.GoToUI({78,79})			
103	20722				累计消除400只祖玛	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_2							1	306	400			{{4,3,2,1,30},{4,3,1,1,5000},{5,29,13,2,30}}	[202506050400]	[202506230400]				Online.GoToUI({78,79})			
103	20723				累计击杀25只敌人	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_3							1	307	25			{{4,3,2,1,30},{4,3,1,1,5000},{5,29,13,2,20}}	[202506050400]	[202506230400]				Online.GoToUI({78,79})			
103	20724				累计击杀50只敌人	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_3							1	307	50			{{4,3,2,1,30},{4,3,1,1,5000},{5,29,13,2,30}}	[202506050400]	[202506230400]				Online.GoToUI({78,79})			
																													
104	20725				DLC28任意难度完成第10波挑战	ui.TxtDLC28.BtnDefense	achievement_dlc.Name270	achievement_dlc.Describe270_1							1	73	10			{{4,3,2,1,20},{5,29,13,2,30}}	[202506160400]	[202506300400]				DefendLogic.CheckOpenAct()			
104	20726	2			DLC28死斗积分达到40000	ui.TxtDLC28.BtnDefense	achievement_dlc.Name270	achievement_dlc.Describe270_2		{"221E74FF","achievement.icon2"}					1	206	40000			{{4,3,2,1,20},{5,29,13,1,10}}	[202506160400]	[202506300400]				DefendLogic.CheckOpenAct()			
104	20727	2			DLC28死斗积分达到60000	ui.TxtDLC28.BtnDefense	achievement_dlc.Name270	achievement_dlc.Describe270_2		{"221E74FF","achievement.icon2"}					1	206	60000			{{4,3,2,1,40},{5,29,13,1,10}}	[202506160400]	[202506300400]				DefendLogic.CheckOpenAct()			
104	20728	2			DLC28死斗积分达到80000	ui.TxtDLC28.BtnDefense	achievement_dlc.Name270	achievement_dlc.Describe270_2		{"221E74FF","achievement.icon2"}					1	206	80000			{{4,3,2,1,40},{5,29,13,1,10}}	[202506160400]	[202506300400]				DefendLogic.CheckOpenAct()			
104	20729	2			DLC28在任意难度中，连续击杀60只怪	ui.TxtDLC28.BtnDefense	achievement_dlc.Name270	achievement_dlc.Describe270_3		{"221E74FF","achievement.icon2"}					1	207	60	{0,60}		{{4,3,2,1,20},{5,29,13,1,10}}	[202506160400]	[202506300400]				DefendLogic.CheckOpenAct()			
104	20730	2			DLC28在任意难度中，连续击杀120只怪	ui.TxtDLC28.BtnDefense	achievement_dlc.Name270	achievement_dlc.Describe270_3		{"221E74FF","achievement.icon2"}					1	207	120	{0,120}		{{4,3,2,1,20},{5,29,13,1,10}}	[202506160400]	[202506300400]				DefendLogic.CheckOpenAct()			
																													
105	20731	2			累计通关永续联战任意难度1次	ui.TxtOnlineEvent14	achievement_dlc.Name176	achievement_dlc.Describe176		{"9E8210FF","achievement.icon2"}					1	52	1	{73,74}		{{4,3,2,1,30},{4,3,1,1,2000},{5,29,13,2,10}}	[202506090400]	[202506230400]				Online.GoToUI({73,74})			
105	20732	2			累计通关永续联战任意难度3次	ui.TxtOnlineEvent14	achievement_dlc.Name176	achievement_dlc.Describe176		{"9E8210FF","achievement.icon2"}					1	52	2	{73,74}		{{4,3,2,1,30},{4,3,1,1,5000},{5,29,13,2,10}}	[202506090400]	[202506230400]				Online.GoToUI({73,74})			
105	20733	2			累计通关永续联战任意难度5次	ui.TxtOnlineEvent14	achievement_dlc.Name176	achievement_dlc.Describe176		{"9E8210FF","achievement.icon2"}					1	52	3	{73,74}		{{4,3,2,1,30},{4,3,1,1,8000},{5,29,13,2,10}}	[202506090400]	[202506230400]				Online.GoToUI({73,74})			
																													
106	20734				在[蜃梦笔谈]中累计经过1次路线抉择	ui.TxtDLC12.BtnRogue	achievement_dlc.Name242	achievement_dlc.Describe242							1	290	1			{{4,3,2,1,50},{4,3,1,1,2000}}	[202505291000]	[202507070400]				BagRogue:CheckOpenAct()			
106	20735				在[蜃梦笔谈]中累计经过2次路线抉择	ui.TxtDLC12.BtnRogue	achievement_dlc.Name242	achievement_dlc.Describe242							1	290	2			{{4,3,2,1,50},{4,3,1,1,2000}}	[202505291000]	[202507070400]				BagRogue:CheckOpenAct()			
106	20736				在[蜃梦笔谈]中累计经过3次路线抉择	ui.TxtDLC12.BtnRogue	achievement_dlc.Name242	achievement_dlc.Describe242							1	290	3			{{4,3,2,1,50},{4,3,1,1,3000}}	[202505291000]	[202507070400]				BagRogue:CheckOpenAct()			
106	20737				在[蜃梦笔谈]中累计经过4次路线抉择	ui.TxtDLC12.BtnRogue	achievement_dlc.Name242	achievement_dlc.Describe242							1	290	4			{{4,3,2,1,50},{4,3,1,1,3000}}	[202505291000]	[202507070400]				BagRogue:CheckOpenAct()			
106	20738				累计获得1种不同的圣物	ui.TxtDLC12.BtnRogue	achievement_dlc.Name243	achievement_dlc.Describe243							1	287	1			{{4,3,2,1,20},{4,3,1,1,2000}}	[202505291000]	[202507070400]				BagRogue:CheckOpenAct()			
106	20739				累计获得2种不同的圣物	ui.TxtDLC12.BtnRogue	achievement_dlc.Name243	achievement_dlc.Describe243							1	287	2			{{4,3,2,1,20},{4,3,1,1,2000}}	[202505291000]	[202507070400]				BagRogue:CheckOpenAct()			
106	20740				累计获得3种不同的圣物	ui.TxtDLC12.BtnRogue	achievement_dlc.Name243	achievement_dlc.Describe243							1	287	3			{{4,3,2,1,20},{4,3,1,1,2000}}	[202505291000]	[202507070400]				BagRogue:CheckOpenAct()			
106	20741				累计获得4种不同的圣物	ui.TxtDLC12.BtnRogue	achievement_dlc.Name243	achievement_dlc.Describe243							1	287	4			{{4,3,2,1,20},{4,3,1,1,2000}}	[202505291000]	[202507070400]				BagRogue:CheckOpenAct()			
																													
107	20742				DLC28成功通关噬神斗场·生域塑界1难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_1							1	2	1	{2902}		{{5,29,13,2,20},{4,3,1,1,2000}}	[202505291000]	[202506120400]				SeasonBossLogic.CheckOpen(true)			
107	20743				DLC28成功通关噬神斗场·生域塑界1难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_2							1	2	1	{2904}		{{5,29,13,2,20},{4,3,1,1,2000}}	[202505291000]	[202506120400]				SeasonBossLogic.CheckOpen(true)			
107	20744				DLC28成功通关噬神斗场·生域塑界2难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_3							1	2	1	{2912}		{{5,29,13,2,20},{4,3,1,1,2000}}	[202506050400]	[202506120400]				SeasonBossLogic.CheckOpen(true)			
107	20745				DLC28成功通关噬神斗场·生域塑界2难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_4							1	2	1	{2914}		{{5,29,13,2,20},{4,3,1,1,2000}}	[202506050400]	[202506120400]				SeasonBossLogic.CheckOpen(true)			
107	20746				DLC28成功通关噬神斗场·冥域塑界1难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_5							1	2	1	{2922}		{{5,29,13,2,20},{4,3,1,1,2000}}	[202506120400]	[202506260400]				SeasonBossLogic.CheckOpen(true)			
107	20747				DLC28成功通关噬神斗场·冥域塑界1难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_6							1	2	1	{2924}		{{5,29,13,2,20},{4,3,1,1,2000}}	[202506120400]	[202506260400]				SeasonBossLogic.CheckOpen(true)			
107	20748				DLC28成功通关噬神斗场·冥域塑界2难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_7							1	2	1	{2932}		{{5,29,13,2,20},{4,3,1,1,2000}}	[202506190400]	[202506260400]				SeasonBossLogic.CheckOpen(true)			
107	20749				DLC28成功通关噬神斗场·冥域塑界2难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_8							1	2	1	{2934}		{{5,29,13,2,20},{4,3,1,1,2000}}	[202506190400]	[202506260400]				SeasonBossLogic.CheckOpen(true)			
																													
108	20750				DLC28完成7日派对关卡1	ui.TxtDLC12.BtnSevendays	achievement_dlc.Name198	achievement_dlc.Describe271_1							1	2	1	{7007}		{{4,3,2,1,20},{4,3,1,1,2000}}	[202506230400]	[202507070400]		SevenDays	{4}				
108	20751				DLC28完成7日派对关卡2	ui.TxtDLC12.BtnSevendays	achievement_dlc.Name198	achievement_dlc.Describe198_5							1	2	1	{7008}		{{4,3,2,1,20},{4,3,1,1,2000}}	[202506230400]	[202507070400]		SevenDays	{4}				
