ID	备注	类型	地图资产路劲	玩法	LuaClass	Loading图	背景音乐	背景环境音	加载额外参数
41678	卜卜02	0	ActorLevel/Level_Girl12011_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level02,Stage|Stage01,Battle|Off		
41679	肴-夜天光-行动	0	ActorLevel/Level_Girl11031_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level04,Stage|Stage01,Battle|Off		
41680	辰星-琼弦-行动_01	0	ActorLevel/Level_Girl11431_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC14,DLC|Fight01,Stage|Stage01		
41681	辰星-琼弦-行动_02	0	ActorLevel/Level_Girl11431_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC14,DLC|Fight01,Stage|Stage01		
41682	恩雅澜风1	0	ActorLevel/Level_Girl11131_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight03,Stage|Stage01		
41683	恩雅澜风2	0	ActorLevel/Level_Girl11131_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight03,Stage|Stage01		
41684	奈莉德个人故事	0	ActorLevel/Level_Girl12111_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter06,Level|Level12,Stage|Stage01		
41685	薇蒂雅天鹅座行动_01	0	ActorLevel/Level_Girl11821_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC28,DLC|Fight01,Stage|Stage01		
41686	薇蒂雅天鹅座行动_02	0	ActorLevel/Level_Girl11821_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC28,DLC|Fight03,Stage|Stage01		
41687	苔丝绮幻行动_01	0	ActorLevel/Level_Girl11721_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC28,DLC|Fight01,Stage|Stage01		
41688	苔丝绮幻行动_02	0	ActorLevel/Level_Girl11721_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level01,Stage|Stage01,Battle|Off		
41689	凯茜娅狂诗-行动_01	0	ActorLevel/Level_Girl11531_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC10,DLC|Fight01,Battle|Off		
41690	凯茜娅狂诗-行动_02	0	ActorLevel/Level_Girl11531_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC10,DLC|Fight02,Battle|Off		
41691	克罗瑞娜-行动_01	0	ActorLevel/Level_Girl12211_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter07,Level|Level01,Stage|Stage01,Battle|Off		
41692	克罗瑞娜-行动_02	0	ActorLevel/Level_Girl12211_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter07,Level|Level02,Stage|Stage01,Battle|Off		
41693	芬妮-澄意-行动_01	0	ActorLevel/Level_Girl1841_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight03,Stage|Stage01		
41694	芬妮-澄意-行动_02	0	ActorLevel/Level_Girl1841_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight03,Stage|Stage01		
41695	瑟瑞斯悠游-行动_01	0	ActorLevel/Level_Girl11331_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
41696	瑟瑞斯悠游-行动_02	0	ActorLevel/Level_Girl11331_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
41697	米娅-行动01	0	ActorLevel/Level_Girl12311_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
41698	米娅-行动02	0	ActorLevel/Level_Girl12311_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
41699	卜卜灵鉴-行动_01	0	ActorLevel/Level_Girl12021_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC13,DLC|Fight01,Stage|Stage01		
41700	卜卜灵鉴-行动_02	0	ActorLevel/Level_Girl12021_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC16,DLC|Fight01,Stage|Stage01		
41701	茉莉安·宵鹰-行动_01	0	ActorLevel/Level_Girl1541_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC35,DLC|Fight01,Stage|Stage01		
41702	茉莉安·宵鹰-行动_02	0	ActorLevel/Level_Girl1541_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC35,DLC|Fight01,Stage|Stage01		
41703	安卡希雅-时之重奏-行动_01	0	ActorLevel/Level_Girl1131_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC35,DLC|Fight01,Stage|Stage01		
41704	安卡希雅-时之重奏-行动_02	0	ActorLevel/Level_Girl1131_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC35,DLC|Fight01,Stage|Stage01		
41705	胧嫣-行动_01	0	ActorLevel/Level_Girl12411_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC09,DLC|Fight02,Battle|Off		
41706	胧嫣-行动_02	0	ActorLevel/Level_Girl12411_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC06,DLC|Fight02,Battle|Off		
41707	里芙01	0	ActorLevel/Level_Girl1241_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC09,DLC|Fight02,Battle|Off		
41708	里芙02	0	ActorLevel/Level_Girl1241_02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC06,DLC|Fight02,Battle|Off		
									
									
									
									
									
									
									
									
									
									
1011	困难模式1-1	0	HardMode/Hard01_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level01,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1012	困难模式1-2	0	HardMode/Hard01_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level02,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1013	困难模式1-3	0	HardMode/Hard01_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1014	困难模式1-4	0	HardMode/Hard01_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level04,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1021	困难模式2-1	0	HardMode/Hard02_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter02,Level|Level01,Stage|Stage01,Battle|Off		
1022	困难模式2-2	0	HardMode/Hard02_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter02,Level|Level02,Stage|Stage01,Battle|Off		
1023	困难模式2-3	0	HardMode/Hard02_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter02,Level|Level03,Stage|Stage01,Battle|Off		
1024	困难模式2-4	0	HardMode/Hard02_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter02,Level|Level04,Stage|Stage01,Battle|Off		
1031	困难模式3-1	0	HardMode/Hard03_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level01,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1032	困难模式3-2	0	HardMode/Hard03_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level02,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1033	困难模式3-3	0	HardMode/Hard03_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1034	困难模式3-4	0	HardMode/Hard03_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level04,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1041	困难模式4-1	0	HardMode/Hard04_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter04,Level|Level01,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1042	困难模式4-2	0	HardMode/Hard04_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter04,Level|Level02,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1043	困难模式4-3	0	HardMode/Hard04_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter04,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1044	困难模式4-4	0	HardMode/Hard04_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter04,Level|Level04,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1051	困难模式5-1	0	HardMode/Hard05_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter05,Level|Level01,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1052	困难模式5-2	0	HardMode/Hard05_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter05,Level|Level02,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1053	困难模式5-3	0	HardMode/Hard05_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter05,Level|Level03,Stage|Stage01,Battle|Off		
1054	困难模式5-4	0	HardMode/Hard05_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter05,Level|Level12,Stage|Stage01		
1061	困难模式6-1	0	HardMode/Hard06_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter06,Level|Level01,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1062	困难模式6-2	0	HardMode/Hard06_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter06,Level|Level02,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1063	困难模式6-3	0	HardMode/Hard06_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter06,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1064	困难模式6-4	0	HardMode/Hard06_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter06,Level|Level04,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1071	困难模式7-1	0	HardMode/Hard07_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter07,Level|Level01,Stage|Stage01,Battle|Off		
1072	困难模式7-2	0	HardMode/Hard07_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter07,Level|Level02,Stage|Stage01,Battle|Off		
1073	困难模式7-3	0	HardMode/Hard07_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter07,Level|Level03,Stage|Stage01,Battle|Off		
1074	困难模式7-4	0	HardMode/Hard07_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter07,Level|Level04,Stage|Stage01,Battle|Off		
1081	困难模式8-1	0	HardMode/Hard08_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter08,Level|Level01,Stage|Stage01,Battle|Off		
1082	困难模式8-2	0	HardMode/Hard08_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter08,Level|Level02,Stage|Stage01,Battle|Off		
1083	困难模式8-3	0	HardMode/Hard08_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter08,Level|Level03,Stage|Stage01,Battle|Off		
1084	困难模式8-4	0	HardMode/Hard08_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter08,Level|Level04,Stage|Stage01,Battle|Off		
1091	困难模式9-1	0	HardMode/Hard09_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter09,Level|Level01,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1092	困难模式9-2	0	HardMode/Hard09_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter09,Level|Level02,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1093	困难模式9-3	0	HardMode/Hard09_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter09,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1094	困难模式9-4	0	HardMode/Hard09_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter09,Level|Level04,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1101	困难模式10-1	0	HardMode/Hard10_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter10,Level|Level01,Stage|Stage01,Battle|Off		
1102	困难模式10-2	0	HardMode/Hard10_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter10,Level|Level02,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1103	困难模式10-3	0	HardMode/Hard10_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter10,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
1104	困难模式10-4	0	HardMode/Hard10_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter10,Level|Level04,Stage|Stage01,Battle|Off		
1111	困难模式11-1（临时占位）	0	Level11/Level11_01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter10,Level|Level01,Stage|Stage01,Battle|Off		
1112	困难模式11-2（临时占位）	0	Level11/Level11_02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter10,Level|Level02,Stage|Stage01,Battle|Off		
1113	困难模式11-3（临时占位）	0	Level11/Level11_03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter10,Level|Level03,Stage|Stage01,Battle|Off		
1114	困难模式11-4（临时占位）	0	Level11/Level11_04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter10,Level|Level04,Stage|Stage01,Battle|Off		
									
									
49999	真*通用剧情载体	0	Level00/Level_Plot	BP_GameMode_Plot	PlotMap				
50000	通用剧情载体	-1	Level00/Level00_Plot	BP_GameMode_Plot	PlotMap				
50001	第一章协议动画01	0	Level01/Level01_xy01	BP_GameMode_Plot			BGM|Fight|Chapter|Chapter1,Level|Level01,Stage|Stage01,Battle|Off		
50002	第二章协议动画01	0	Level02/Level02_xy01	BP_GameMode_Plot			BGM|Fight|Chapter|Chapter2,Level|Level01,Stage|Stage01,Battle|Off		
50003	第三章协议动画01	0	Level03/Level03_xy01	BP_GameMode_Plot			BGM|Fight|Chapter|Chapter3,Level|Level01,Stage|Stage01,Battle|Off		
50004	第一章协议动画02	0	Level01/Level01_xy02	BP_GameMode_Plot			BGM|Fight|Chapter|Chapter1,Level|Level02,Stage|Stage01,Battle|Off		
50100	序章剧情载体	0	Level01/Level01_st00	BP_GameMode_Plot			BGM|Story|Space01		
50200	新序章用剧情载体	-1	/Game/Mod/NewContent/Blueprints/LevelTask/Level/Level01/PrologueLevel00_Plot	BP_GameMode_Plot	PlotMap				
									
									
4401	DLC3主线-Act1	0	DLC3Level/StoryLevel/Dlc3_Act1	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4402	DLC3主线-Act2	0	DLC3Level/StoryLevel/Dlc3_Act2	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4403	DLC3主线-Act3	0	DLC3Level/StoryLevel/Dlc3_Act3	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4404	DLC3主线-Act4	0	DLC3Level/StoryLevel/Dlc3_Act4	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4405	DLC3主线-Act5	0	DLC3Level/StoryLevel/Dlc3_Act5	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4406	DLC3主线-Act6	0	DLC3Level/StoryLevel/Dlc3_Act6	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight01,Battle|Off		
4407	DLC3主线-Act7	0	DLC3Level/StoryLevel/Dlc3_Act7	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4408	DLC3主线-Act8	0	DLC3Level/StoryLevel/Dlc3_Act8	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|BOSS01,Stage|Stage01		
									
4450	DLC3-复刷-01	0	DLC3Level/Repeat_Level/DLC3_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4451	DLC3-复刷-02	0	DLC3Level/Repeat_Level/DLC3_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4452	DLC3-复刷-03	0	DLC3Level/Repeat_Level/DLC3_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4453	DLC3-复刷-04	0	DLC3Level/Repeat_Level/DLC3_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4454	DLC3-复刷-05	0	DLC3Level/Repeat_Level/DLC3_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
									
4500	乱战堡礁	0	Element_Tower/Element_1_1	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4501	乱战堡礁	0	Element_Tower/Element_2_1	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4502	乱战堡礁	0	Element_Tower/Element_3_1	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4503	乱战堡礁	0	Element_Tower/Element_4_1	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
4504	乱战堡礁	0	Element_Tower/Element_5_1	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight02,Battle|Off		
									
4550	开放世界洞穴	0	DLC3Level/DLC3_Cave	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC03,DLC|Fight01,Battle|Off		
									
4600	DLC4-复刷-01	0	DLC4Level/Repeat_Level/Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
4601	DLC4-复刷-02	0	DLC4Level/Repeat_Level/Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
4602	DLC4-复刷-03	0	DLC4Level/Repeat_Level/Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
4603	DLC4-复刷-04	0	DLC4Level/Repeat_Level/Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
4604	DLC4-复刷-05	0	DLC4Level/Repeat_Level/Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
4605	DLC4-复刷-06	0	DLC4Level/Repeat_Level/Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
									
4650	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression201	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight02,Battle|Off		
4651	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression202	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight02,Battle|Off		
4652	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression203	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off 		
4653	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression204	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off 		
4654	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression205	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off 		
4655	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression206	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off 		
4656	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression207	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off 		
4657	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression208	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off 		
4658	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression209	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off 		
4659	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression210	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off 		
4660	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression211	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight02,Battle|Off		
4661	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression212	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight02,Battle|Off		
4662	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression213	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off 		
4663	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression214	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight02,Battle|Off		
4664	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression215	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight02,Battle|Off		
4665	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression216	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight02,Battle|Off		
4666	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression217	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight02,Battle|Off		
4667	巴别塔2期	0	DLC4Level/Area_RepressionLevel2/Area_Repression218	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off 		
									
									
4800	DLC5-复刷-01	0	DLC5Level/Repeat_Level/DLC5_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
4801	DLC5-复刷-02	0	DLC5Level/Repeat_Level/DLC5_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
4802	DLC5-复刷-03	0	DLC5Level/Repeat_Level/DLC5_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
4803	DLC5-复刷-04	0	DLC5Level/Repeat_Level/DLC5_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
4804	DLC5-复刷-05	0	DLC5Level/Repeat_Level/DLC5_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
4805	DLC5-复刷-06	0	DLC5Level/Repeat_Level/DLC5_Repeat_Level01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
									
5200	DLC6-复刷-01	0	DLC6Level/RepeatLevel/Dlc6_RepeatLevel	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC06,DLC|Fight02,Battle|Off		
5201	DLC6-复刷-02	0	DLC6Level/RepeatLevel/Dlc6_RepeatLevel	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC06,DLC|Fight02,Battle|Off		
5202	DLC6-复刷-03	0	DLC6Level/RepeatLevel/Dlc6_RepeatLevel	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC06,DLC|Fight02,Battle|Off		
5203	DLC6-复刷-04	0	DLC6Level/RepeatLevel/Dlc6_RepeatLevel	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC06,DLC|Fight02,Battle|Off		
5204	DLC6-复刷-05	0	DLC6Level/RepeatLevel/Dlc6_RepeatLevel	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC06,DLC|Fight02,Battle|Off		
5205	DLC6-复刷-06	0	DLC6Level/RepeatLevel/Dlc6_RepeatLevel	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC06,DLC|Fight02,Battle|Off		
									
5300	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression301	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5301	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression302	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5302	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression303	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5303	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression304	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5304	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression305	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5305	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression306	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5306	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression307	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5307	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression308	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5308	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression309	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5309	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression310	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5310	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression311	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5311	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression312	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5312	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression313	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5313	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression314	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5314	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression315	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5315	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression316	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
5316	巴别塔3期	0	DLC6Level/Area_RepressionLevel3/Area_Repression317	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC05,DLC|Fight02,Battle|Off		
